S.No.,District Code,District Name,Sub-District Code,Sub-District Name,Village Code,Village Version,Village Name ,Village Name,Village Category,Village Status,Census 2001 Code,Census 2011 Code,
13173,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441681,2,Pangri,पांगरी,Rural,Inhabitant,01056400,441681,
13174,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441618,2,Pangri,पांगरी,Rural,Inhabitant,01050100,441618,
13175,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441680,3,Parremeta,पर्रेमेटा,Rural,Inhabitant,01056300,441680,
13176,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441670,2,Parsa Tola,पर्सा टोला,Rural,Inhabitant,01055300,441670,
13177,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441641,2,Pateli,पटेली,Rural,Inhabitant,01052400,441641,
13178,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441544,2,Pendalkuhi,पेंदलकुही,Rural,Inhabitant,01042700,441544,
13179,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441669,2,Piparkhar,पीपरखार,Rural,Inhabitant,01055200,441669,
13180,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441665,2,Poswar,पोसवार,Rural,Un-Inhabitant,01054800,441665,
13181,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441587,2,Ragho Tola,राघो टोला,Rural,Inhabitant,01047000,441587,
13182,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441570,2,Rainu Tola,रेनू टोला,Rural,Inhabitant,01045300,441570,
13183,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441571,2,Raja Tola,राजा टोला,Rural,Inhabitant,01045400,441571,
13184,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441563,2,Rengakathera,रेंगाकठेरा,Rural,Inhabitant,01044600,441563,
13185,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441541,2,Salhe Kusumkasa,साल्हे कुसुमकसा,Rural,Inhabitant,01042400,441541,
13186,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441595,2,Sangli,सांगली,Rural,Inhabitant,01047800,441595,
13187,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441671,2,Sansargarh,संसारगढ़,Rural,Inhabitant,01055400,441671,
13188,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441579,2,Saonsai Tola,सोंसाई टोला,Rural,Inhabitant,01046200,441579,
13189,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441659,2,Semharbandha,सेम्हरबांधा,Rural,Inhabitant,01054200,441659,
13190,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441588,2,Shikari Tola,शिकारीटोला,Rural,Inhabitant,01047100,441588,
13191,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441567,2,Singha Bhedi,सिंघा भेड़ी,Rural,Inhabitant,01045000,441567,
13192,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441543,2,Singraitola,सिंगराइटोला,Rural,Inhabitant,01042600,441543,
13193,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441624,2,Siralgarh,सिरलगढ़,Rural,Inhabitant,01050700,441624,
13194,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441610,2,Sirmunda,सिरमुंडा,Rural,Inhabitant,01049300,441610,
13195,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441609,2,Sirrabhatha,सिर्राभाटा,Rural,Inhabitant,01049200,441609,
13196,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441685,2,Sonoli,सोनोली,Rural,Inhabitant,01056800,441685,
13197,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441636,2,Taram Tola,तारम टोला,Rural,Inhabitant,01051900,441636,
13198,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441692,2,Tate Kasa,टाटे कसा,Rural,Inhabitant,01057500,441692,
13199,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441594,2,Teli Tola,तेली टोला,Rural,Inhabitant,01047700,441594,
13200,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441591,2,Thaili Tola,थैली टोला,Rural,Inhabitant,01047400,441591,
13201,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441690,2,Thakur Bandha,ठाकुर बांधा,Rural,Inhabitant,01057300,441690,
13202,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441606,2,Thethwar Lanjhiya,ठेठवार लान्झिया,Rural,Inhabitant,01048900,441606,
13203,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441604,2,Thuha Dabri,ठुआ डबरी,Rural,Inhabitant,01048700,441604,
13204,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441560,2,Tirpemeta,तिरपेमेटा,Rural,Inhabitant,01044300,441560,
13205,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441586,2,Toyagondi,टोयागोंदी,Rural,Inhabitant,01046900,441586,
13206,761,Mohla-Manpur-Ambagarh Chouki,3310,Ambagarh Chouki,441642,2,Tumadikasa,तुमाड़ीकसा,Rural,Inhabitant,01052500,441642,
13207,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441475,3,Adasmeta,अदसमेटा,Rural,Inhabitant,01035800,441475,
13208,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441512,3,Alkanhar,अल्कन्हार,Rural,Inhabitant,01039500,441512,
13209,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441469,3,Amakodo,अमाकोड़ा,Rural,Inhabitant,01035200,441469,
13210,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441520,3,Ampayali,अमपयली,Rural,Inhabitant,01040300,441520,
13211,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441510,3,Aundhi,औंधी,Rural,Inhabitant,01039300,441510,
13212,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441509,3,Badgaon,बडगांव,Rural,Inhabitant,01039200,441509,
13213,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441481,3,Badma,बदमा,Rural,Inhabitant,01036400,441481,
13214,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441528,3,Bagdongari,बगडोंगरी,Rural,Inhabitant,01041100,441528,
13215,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441533,3,Baler,बलेर,Rural,Inhabitant,01041600,441533,
13216,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441506,3,Bodegaon,बोडेगाँव,Rural,Inhabitant,01038900,441506,
13217,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441519,3,Chichwahi,चिचवाही,Rural,Inhabitant,01040200,441519,
13218,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441538,3,Dodke,डोडके,Rural,Inhabitant,01042100,441538,
13219,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441515,3,Domikalan,डोमिकला,Rural,Inhabitant,01039800,441515,
13220,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441511,3,Dongargaon,डोंगरगांव,Rural,Inhabitant,01039400,441511,
13221,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441526,3,Gahangatta,गहनगट्टा,Rural,Inhabitant,01040900,441526,
13222,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441518,3,Garhdomi,गरडोमि,Rural,Inhabitant,01040100,441518,
13223,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441529,3,Gattepayali,गट्टेपयेली,Rural,Inhabitant,01041200,441529,
13224,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441534,3,Ghodajhari,घोडाझरी,Rural,Inhabitant,01041700,441534,
13225,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441530,3,Ghotia Kanhar,घोटिया कन्हार,Rural,Inhabitant,01041300,441530,
13226,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441517,3,Gudaras,गुदारस,Rural,Inhabitant,01040000,441517,
13227,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441474,3,Halanjur,हलान्जुर,Rural,Inhabitant,01035700,441474,
13228,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441531,3,Halepayali,हालेपयली,Rural,Inhabitant,01041400,441531,
13229,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441482,3,Halora,हलोरा,Rural,Inhabitant,01036500,441482,
13230,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441503,3,Jamdi,जामडी,Rural,Inhabitant,01038600,441503,
13231,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441480,3,Lekhepal,लेखेपाल,Rural,Inhabitant,01036300,441480,
13232,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441502,3,Madiya Jamdi,मडिया जामडी,Rural,Inhabitant,01038500,441502,
13233,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441505,3,Mardagota,मारदागोटा,Rural,Inhabitant,01038800,441505,
13234,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441527,3,Medha-Bujurga,मेढ़ा बुर्जुर्गा,Rural,Inhabitant,01041000,441527,
13235,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441522,3,Merhakhurd,मेर्हाखुर्द,Rural,Inhabitant,01040500,441522,
13236,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441471,3,Michgaon,मीचगाँव,Rural,Inhabitant,01035400,441471,
13237,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441524,3,Morchul,मोरचुल,Rural,Inhabitant,01040700,441524,
13238,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441521,3,Mundeli,मुंदेली,Rural,Inhabitant,01040400,441521,
13239,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441535,3,Nalkasa,नलकसा,Rural,Inhabitant,01041800,441535,
13240,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441514,3,Navagarh,नवागढ़,Rural,Inhabitant,01039700,441514,
13241,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441532,3,Nawagaon,नवागांव,Rural,Inhabitant,01041500,441532,
13242,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441504,3,Newargaon,नेवरगांव,Rural,Inhabitant,01038700,441504,
13243,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441539,3,Nideli,निडेली,Rural,Inhabitant,01042200,441539,
13244,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441507,3,Palebhatti,पालेभट्टी,Rural,Inhabitant,01039000,441507,
13245,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441537,3,Pendodi,पेंडोदी,Rural,Inhabitant,01042000,441537,
13246,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441470,3,Pitemeta,पिटेमेटा,Rural,Inhabitant,01035300,441470,
13247,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441501,3,Raimanhora,रैममन्होरा,Rural,Inhabitant,01038400,441501,
13248,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441516,3,Salhebatti,साल्हेबट्टी,Rural,Inhabitant,01039900,441516,
13249,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441508,3,Semhar Bandha,सेम्हर बांधा,Rural,Inhabitant,01039100,441508,
13250,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441473,3,Sendawahi,सेंदावाही,Rural,Inhabitant,01035600,441473,
13251,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441523,3,Serkheda,सेरखेडा,Rural,Inhabitant,01040600,441523,
13252,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441536,3,Sharda,शारदा,Rural,Inhabitant,01041900,441536,
13253,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441479,3,Sitagaon,सीतागाँव,Rural,Inhabitant,01036200,441479,
13254,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441472,3,Tatekasa,टाटेकसा,Rural,Inhabitant,01035500,441472,
13255,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441525,3,Tukam,टुकम,Rural,Inhabitant,01040800,441525,
13256,761,Mohla-Manpur-Ambagarh Chouki,7278,Aundhi,441513,3,Warkundi,वारकुंडी,Rural,Inhabitant,01039600,441513,
13257,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441371,3,Ategarda,अतेगर्दा,Rural,Inhabitant,01025400,441371,
13258,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441400,3,Bhadur,भादुर,Rural,Inhabitant,01028300,441400,
13259,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441379,3,Bhatgaon,भटगांव,Rural,Inhabitant,01026200,441379,
13260,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441393,3,Bodra,बोदरा,Rural,Inhabitant,01027600,441393,
13261,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441380,3,Boria Mokasa,बोरिया मोकासा,Rural,Inhabitant,01026300,441380,
13262,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441381,3,Boria Thekedari,बोरिया टेकादर्री,Rural,Inhabitant,01026400,441381,
13263,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441370,3,Dighwadi,दिघवाड़ी,Rural,Inhabitant,01025300,441370,
13264,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441372,3,Dokla,डोकला,Rural,Inhabitant,01025500,441372,
13265,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441387,3,Dorba,डोरबा,Rural,Inhabitant,01027000,441387,
13266,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441392,3,Dulki,दुलकी,Rural,Inhabitant,01027500,441392,
13267,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441402,3,Ghodagaon,घोडागाँव,Rural,Inhabitant,01028500,441402,
13268,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441382,3,Gubiyagarh,गुबियागढ़,Rural,Inhabitant,01026500,441382,
13269,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441376,3,Hathra,हथुरा,Rural,Inhabitant,01025900,441376,
13270,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441406,3,Hilchur,हिल्चुर,Rural,Inhabitant,01028900,441406,
13271,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441401,3,Jakke,जक्के,Rural,Inhabitant,01028400,441401,
13272,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441391,3,Kamkasur,कामकसूर,Rural,Inhabitant,01027400,441391,
13273,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441374,3,Kariyagondi,करियागोंडी,Rural,Inhabitant,01025700,441374,
13274,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441384,3,Kattapar,कट्टापार,Rural,Inhabitant,01026700,441384,
13275,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441378,3,Khadgaon,खडगाँव,Rural,Inhabitant,01026100,441378,
13276,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441377,3,Khardi,खरदी,Rural,Inhabitant,01026000,441377,
13277,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441398,3,Kohaka,कोहका,Rural,Inhabitant,01028100,441398,
13278,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441385,3,Kosmi,कोसमी,Rural,Inhabitant,01026800,441385,
13279,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441403,3,Kumudkatta,कुमुडकट्टा,Rural,Inhabitant,01028600,441403,
13280,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441404,3,Madhri,माधरी,Rural,Inhabitant,01028700,441404,
13281,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441386,3,Murar Gota,मुरार गोटा,Rural,Inhabitant,01026900,441386,
13282,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441399,3,Padbharri,पड़भर्री,Rural,Inhabitant,01028200,441399,
13283,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441383,3,Paindhur,पैनधुर,Rural,Inhabitant,01026600,441383,
13284,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441389,3,Pusewada,पुसेवाडा,Rural,Inhabitant,01027200,441389,
13285,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441390,3,Puswada,पूसवाडा,Rural,Inhabitant,01027300,441390,
13286,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441375,3,Sambalpur,संबलपुर,Rural,Inhabitant,01025800,441375,
13287,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441373,3,Saroli,सरोली,Rural,Inhabitant,01025600,441373,
13288,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441397,3,Siwani,सिवानी,Rural,Inhabitant,01028000,441397,
13289,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441388,3,Tado,टाडो,Rural,Inhabitant,01027100,441388,
13290,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441396,3,Umarpal Tiju,उमरपाल तिर्जू,Rural,Inhabitant,01027900,441396,
13291,761,Mohla-Manpur-Ambagarh Chouki,7277,Khadgaon,441405,3,Wako,वाको,Rural,Inhabitant,01028800,441405,
13292,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441394,2,Adjal,अदजल,Rural,Inhabitant,01027700,441394,
13293,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441459,2,Basely,बसले,Rural,Inhabitant,01034200,441459,
13294,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441450,2,Belgaon,बेलगाँव,Rural,Inhabitant,01033300,441450,
13295,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441425,2,Bhaisbod,भैसबोड़,Rural,Inhabitant,01030800,441425,
13296,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441422,2,Bharritola,भर्रीटोला,Rural,Inhabitant,01030500,441422,
13297,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441418,2,Bhawasa,भावासा,Rural,Inhabitant,01030100,441418,
13298,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441489,2,Borkanhar,बोरकन्हार,Rural,Inhabitant,01037200,441489,
13299,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441431,2,Bukmarka,बुकमार्का,Rural,Inhabitant,01031400,441431,
13300,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441485,2,Chawargaon,चवारगाँव,Rural,Inhabitant,01036800,441485,
13301,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441419,2,Chawela,चावेला,Rural,Inhabitant,01030200,441419,
13302,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441444,2,Dhabba,धब्बा,Rural,Inhabitant,01032700,441444,
13303,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441415,2,Dhodhari,धोधारी,Rural,Inhabitant,01029800,441415,
13304,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441498,2,Dorde,डोरडे,Rural,Inhabitant,01038100,441498,
13305,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441421,2,Fulkodo,फुल्कोड़ो,Rural,Inhabitant,01030400,441421,
13306,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441434,4,Gattegahan,गट्टेगहन,Rural,Inhabitant,01031700,441434,
13307,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441460,2,Ghotia,घोटिया,Rural,Inhabitant,01034300,441460,
13308,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441412,2,Ghotiya,घोटिया,Rural,Inhabitant,01029500,441412,
13309,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441413,2,Gotulmuda,गोटुलमुड़ा,Rural,Inhabitant,01029600,441413,
13310,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441449,2,Hanaikalkalan,हनईकला,Rural,Inhabitant,01033200,441449,
13311,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441448,2,Hanaikalkhurd,हनईकला खुर्द,Rural,Inhabitant,01033100,441448,
13312,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441499,2,Hureli,हुरेली,Rural,Inhabitant,01038200,441499,
13313,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441497,2,Hurwe,हुरवे,Rural,Inhabitant,01038000,441497,
13314,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441423,2,Iragaon,इरागाँव,Rural,Inhabitant,01030600,441423,
13315,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441430,2,Jabkasa,जबकसा,Rural,Inhabitant,01031300,441430,
13316,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441440,2,Jamdi,जामडी,Rural,Inhabitant,01032300,441440,
13317,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441395,2,Kahdabari,कहडबरी,Rural,Inhabitant,01027800,441395,
13318,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441424,2,Kahgaon,कह्गांव,Rural,Inhabitant,01030700,441424,
13319,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441490,2,Kalwar,कलवर,Rural,Inhabitant,01037300,441490,
13320,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441409,2,Kamansur,कमानसुर,Rural,Inhabitant,01029200,441409,
13321,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441483,2,Kandadi,कन्दाड़ी,Rural,Inhabitant,01036600,441483,
13322,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441447,2,Kande,कांदे,Rural,Inhabitant,01033000,441447,
13323,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441451,2,Kanely,कनेली,Rural,Inhabitant,01033400,441451,
13324,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441478,2,Karekatta,कारेकट्टा,Rural,Inhabitant,01036100,441478,
13325,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441445,2,Khairkatta,खैरकट्टा,Rural,Inhabitant,01032800,441445,
13326,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441429,2,Khawas Phadki,खवास फडकी,Rural,Inhabitant,01031200,441429,
13327,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441442,2,Khedegaon,खेड़ेगाँव,Rural,Inhabitant,01032500,441442,
13328,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441487,2,Khursekalan,खुरसेकला,Rural,Inhabitant,01037000,441487,
13329,761,Mohla-Manpur-Ambagarh Chouki,3309,Manpur,441488,2,Khursekhurd,खुरसेखुर्द,Rural,Inhabitant,01037100,441488,
